Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
855,[58.5245453527574],[433.42363340104663],[576.2081078170561],[671.4554529116743],[663.2771770645916],[516.8448239101933],[289.7510346658987],[97.92436978844967],[441.5273772512629],[577.8748833758433],[671.7982747992759],[663.3476885656747],[516.8593266941893],[289.7540175940793]
871,[85.30496751635542],[466.7540140253966],[594.4963151393789],[720.5870753361638],[765.1101280366914],[641.5697691538688],[376.14785800538164],[99.03384807128714],[469.5557695519291],[595.0680903834746],[720.7037617945878],[765.1339411166038],[641.57462886752],[376.1488497635607]
873,[50.59248048077393],[435.66260250201776],[528.305063379701],[585.8170932790697],[596.9255389332674],[504.2100174268252],[306.1433773781723],[74.40386040281521],[442.20737352595165],[530.1039523099505],[586.3115340122199],[597.061440396936],[504.2473711612345],[306.15364438661106]
875,[59.24599408062113],[394.5384041106645],[534.2695880710851],[656.991689361604],[679.903275377021],[539.8562657108216],[285.1761408759533],[48.234325993251844],[392.3090134718759],[533.8182320566391],[656.9003091215366],[679.8847747965312],[539.8525201365245],[285.1753825577577]
877,[42.25397127777501],[545.1854313262797],[567.9200632663591],[628.7319514647791],[611.4905623333655],[471.1115779257322],[254.98723341144063],[67.55260036138657],[544.6729486676556],[567.9304447963037],[628.7317411627089],[611.4905665935237],[471.11157783943275],[254.98723341318885]
879,[34.745524359720264],[420.2727516821689],[454.8640533817885],[451.6567584290586],[424.9271566444351],[346.9572447014694],[217.7228748087207],[73.81643248524091],[427.39966065213025],[456.1640700413178],[451.8938939561401],[424.9704124425759],[346.96513497457954],[217.72431407033247]
901,[25.90394225239649],[165.30041334337596],[283.40195899158806],[391.9173034846605],[437.0289501415582],[375.4437708966935],[225.16994769362967],[61.25636964149271],[183.388491978579],[292.6567291128104],[396.65250901555515],[439.4517192785676],[376.6833813535043],[225.80419470510165]
902,[17.414509979452617],[119.71755515776269],[184.4450849518584],[227.84200208479058],[229.5273465990867],[180.2039906347904],[101.1441909267005],[32.98740762761922],[125.72519671055136],[186.76268555787294],[228.73607549476387],[229.87225816855508],[180.33704904971032],[101.195521596206]
903,[28.53896324322244],[87.85530126281563],[155.30177092949197],[231.46763031039973],[266.0139452242194],[226.14439941664637],[130.80790568627708],[39.38638128004911],[91.22910949216961],[156.35110653450076],[231.79399895292036],[266.11545373142377],[226.1759710068435],[130.81772521111324]
904,[28.475804864057295],[181.04014398242046],[266.6583528082691],[348.76229087542504],[374.84843585426717],[307.5705413194114],[173.7282160828577],[48.84174217867104],[185.68162620474908],[267.71616600328144],[349.0033709231217],[374.90337900459986],[307.5830630929771],[173.7310698473812]
