Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
116,[13.529016971477738],[20.3879471851628],[35.63152329169699],[53.27091691979662],[62.121621692455975],[55.44693035335008],[36.812329675237905],[17.900706982583724],[23.18538096637067],[37.42159434896831],[54.416379025675994],[62.85460010170732],[55.91596145064351],[37.11246153103562]
117,[15.5894184025423],[30.924768870761348],[57.28933245684172],[85.62597711535514],[97.0418948100743],[81.87948766499],[49.02282303707082],[20.061862867696604],[32.80274871239569],[58.07789636480369],[85.95709517272421],[97.180931312771],[81.93786910524042],[49.0473374091933]
118,[12.611971682692527],[36.29098394573899],[67.72241037388751],[97.1489952936181],[102.86864603142459],[79.18483896207711],[42.28911256570379],[18.287086433610845],[37.069725808242445],[67.82926969128144],[97.16365857841595],[102.87065813412471],[79.18511506373726],[42.28915045250089]
119,[2.957130161912783],[12.187126377345756],[30.60595284139259],[49.844084179003744],[56.32104889995076],[44.80801265026416],[23.278612815882962],[7.154729489906],[13.33638006930079],[30.92060508551321],[49.930232290098104],[56.344635247049176],[44.81447031674553],[23.2803808495768]
120,[5.948609813902003],[12.704527455814796],[25.19593562670363],[38.10204597230779],[42.32026049301638],[34.24631889958135],[19.218165348107974],[7.715927036849241],[13.236233405490779],[25.35590193792951],[38.15017261212216],[42.33473962579173],[34.250675016832304],[19.219475907089546]
121,[37.62681095070286],[90.03489727465113],[225.00627160936716],[357.3376150701576],[390.9182841002464],[298.1487644494004],[143.91981214410472],[38.19836591517537],[90.29419116089355],[225.12390389956124],[357.39098060027794],[390.94249411775377],[298.1597476617171],[143.92479483165368]
122,[25.005699889956617],[83.79810776387032],[231.11020338194254],[372.1453307977881],[403.8224430539759],[299.97658818303165],[134.22596251394188],[25.85715216769735],[84.15362813513724],[231.258649440154],[372.2073138344282],[403.84832381414833],[299.9873945872256],[134.23047468324546]
123,[81.25768933171167],[230.9105406130211],[567.92537326813],[885.7191048695057],[954.015070517524],[714.7149035602762],[334.88942544132306],[84.77207394929877],[232.35603744368734],[568.5199186337709],[885.9636465276442],[954.1156526194477],[714.7562738499208],[334.90644139975456]
124,[23.10265622002808],[79.10442944686183],[162.16173840454184],[240.10826679694102],[260.3941082373028],[205.11141627379743],[110.07747092932065],[39.89133706561303],[85.18580400588195],[164.3645985855919],[240.90621024379848],[260.68314780043994],[205.21611525890407],[110.11539610940113]
125,[55.48328123296673],[134.34145880190843],[330.4434135091509],[525.4458227154003],[579.7718745187359],[450.3380028415558],[228.39720369396954],[73.13425775720944],[141.89336579732682],[333.6744698299794],[526.828218573122],[580.3633276280882],[450.5910539329697],[228.50547069578798]
126,[65.71624319068314],[176.51976365974184],[522.3321756876094],[879.3080373927621],[988.4664763955969],[764.9325925718927],[368.5046669054886],[86.43628238417506],[186.21392885358213],[526.8677288266681],[881.4300604722014],[989.4592950908285],[765.3970969267941],[368.72199187807297]
127,[64.24567460811369],[209.30808248468648],[496.12944159860507],[750.8727388771664],[787.6708224575193],[570.1807800026736],[247.65878554497365],[46.078883162414854],[201.9817619971928],[493.17487628387096],[749.6812190393528],[787.1903052332685],[569.9869965712326],[247.5806363831832]
128,[65.03816932001371],[203.84648481912706],[517.5446863424844],[813.1111151165551],[876.9884223619711],[657.1257207834235],[310.22130899392386],[86.77617305717644],[212.086735627133],[520.6683279702922],[814.2951976458751],[877.4372739279634],[657.2958674778516],[310.28580670278404]
129,[139.5835602851077],[129.30854779357296],[332.03856958451354],[622.6844519760061],[791.7801784594456],[709.4609064588982],[427.3532272536477],[142.3898759820804],[131.1504423490382],[333.2474768920955],[623.4779050398575],[792.3009526830662],[709.8027109138096],[427.5775668620583]
130,[44.18417381092732],[143.79161303900676],[376.5098880574179],[594.5557596715237],[638.1998332170396],[469.21589528923107],[205.29308445337378],[33.81782852423456],[139.36240608587934],[374.61742994502845],[593.7471730001287],[637.8543500589833],[469.0682814134117],[205.23001377734712]
131,[70.24763271930132],[150.82013957417627],[429.94454040229084],[721.966153323042],[814.172139669527],[635.8530177648113],[315.8823451330114],[87.78651732813995],[159.3759751017478],[434.11825630312785],[724.0021794206409],[815.1653558750844],[636.3375294477141],[316.1187000873063]
132,[40.57887767613872],[114.34584239449572],[288.6032626840552],[443.3077262990022],[462.7259815151839],[329.40909788233046],[139.68392131112876],[31.92760756878937],[111.36426465291464],[287.5756903485735],[442.9535832927939],[462.60392950530036],[329.367033821046],[139.66942433354166]
201,[23.470983999008574],[23.903143628366575],[52.58770302598273],[88.67267897206693],[105.05735949934632],[89.0466257880574],[52.067376091749125],[21.16332919273349],[22.438361790540313],[51.65793405594817],[88.08250894447976],[104.6827495987284],[88.80884248649821],[51.91644335236576]
202,[8.385028515608184],[27.6513310241232],[56.49806704777432],[83.01628155590699],[89.30238157719238],[70.5637937899125],[40.26969050791393],[20.4311270565815],[30.953837323025724],[57.40346789745138],[83.26450233867078],[89.37043271389923],[70.58245039535677],[40.27480532220723]
203,[16.153451457734263],[29.02446434270481],[60.85547134031276],[90.14711921054379],[94.98878674513797],[70.95876940854009],[35.01012874791297],[12.925510031606983],[27.742965057962657],[60.346713528444745],[89.94514132868426],[94.90860111691012],[70.92693555170834],[34.99749064226761]
