Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
635,[0.0],[242.0],[265.0],[217.0],[194.0],[148.0],[0.0],[0.0],[326.0],[256.0],[216.0],[195.0],[183.0],[0.0]
636,[0.0],[389.0],[468.0],[427.0],[410.0],[329.0],[0.0],[0.0],[464.0],[463.0],[411.0],[388.0],[379.0],[0.0]
637,[0.0],[354.0],[400.0],[346.0],[321.0],[248.0],[0.0],[0.0],[419.0],[380.0],[340.0],[320.0],[310.0],[0.0]
638,[0.0],[348.0],[408.0],[327.0],[302.0],[229.0],[0.0],[0.0],[422.0],[375.0],[317.0],[288.0],[277.0],[0.0]
639,[0.0],[287.0],[403.0],[386.0],[373.0],[293.0],[0.0],[0.0],[385.0],[400.0],[361.0],[343.0],[337.0],[0.0]
640,[0.0],[166.0],[252.0],[250.0],[250.0],[195.0],[0.0],[0.0],[215.0],[275.0],[259.0],[237.0],[227.0],[0.0]
641,[0.0],[278.0],[395.0],[375.0],[366.0],[300.0],[0.0],[0.0],[337.0],[384.0],[355.0],[338.0],[330.0],[0.0]
642,[0.0],[294.0],[422.0],[394.0],[379.0],[303.0],[0.0],[0.0],[381.0],[418.0],[399.0],[385.0],[378.0],[0.0]
643,[0.0],[319.0],[394.0],[336.0],[313.0],[241.0],[0.0],[0.0],[350.0],[379.0],[331.0],[300.0],[284.0],[0.0]
701,[0.0],[180.0],[278.0],[263.0],[258.0],[198.0],[0.0],[0.0],[222.0],[287.0],[269.0],[246.0],[235.0],[0.0]
702,[0.0],[201.0],[306.0],[286.0],[284.0],[228.0],[0.0],[0.0],[258.0],[317.0],[289.0],[263.0],[252.0],[0.0]
703,[0.0],[310.0],[416.0],[360.0],[346.0],[283.0],[0.0],[0.0],[337.0],[375.0],[338.0],[316.0],[310.0],[0.0]
704,[0.0],[209.0],[286.0],[273.0],[269.0],[205.0],[0.0],[0.0],[241.0],[295.0],[275.0],[254.0],[247.0],[0.0]
705,[0.0],[210.0],[363.0],[349.0],[336.0],[270.0],[0.0],[0.0],[292.0],[362.0],[330.0],[304.0],[292.0],[0.0]
706,[0.0],[184.0],[267.0],[260.0],[261.0],[201.0],[0.0],[0.0],[229.0],[290.0],[272.0],[250.0],[240.0],[0.0]
707,[0.0],[227.0],[411.0],[385.0],[362.0],[324.0],[0.0],[0.0],[314.0],[379.0],[338.0],[310.0],[297.0],[0.0]
711,[0.0],[0.0],[-0.0],[0.0],[2.0],[0.0],[0.0],[0.0],[0.0],[-0.0],[0.0],[0.0],[0.0],[0.0]
721,[0.0],[333.0],[434.0],[393.0],[371.0],[295.0],[0.0],[0.0],[369.0],[429.0],[392.0],[367.0],[350.0],[0.0]
722,[0.0],[171.0],[282.0],[282.0],[282.0],[215.0],[0.0],[0.0],[266.0],[315.0],[287.0],[263.0],[253.0],[0.0]
723,[0.0],[374.0],[506.0],[478.0],[462.0],[384.0],[0.0],[0.0],[430.0],[501.0],[468.0],[453.0],[452.0],[0.0]
724,[0.0],[657.0],[753.0],[671.0],[574.0],[478.0],[0.0],[0.0],[778.0],[760.0],[670.0],[628.0],[608.0],[0.0]
