Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
804,0.0,195.0,250.0,259.0,229.0,156.0,2.0,0.0,260.0,189.0,246.0,251.0,229.0,100.0
805,0.0,195.0,249.0,258.0,228.0,154.0,2.0,0.0,259.0,189.0,244.0,248.0,228.0,99.0
807,0.0,194.0,247.0,255.0,225.0,151.0,2.0,0.0,258.0,189.0,240.0,244.0,225.0,98.0
809,0.0,193.0,246.0,253.0,222.0,148.0,2.0,0.0,256.0,188.0,236.0,240.0,222.0,97.0
810,0.0,193.0,245.0,252.0,221.0,146.0,2.0,0.0,256.0,188.0,234.0,238.0,220.0,97.0
811,0.0,193.0,244.0,251.0,219.0,145.0,2.0,0.0,255.0,188.0,232.0,236.0,218.0,96.0
812,0.0,192.0,244.0,250.0,218.0,143.0,2.0,0.0,254.0,188.0,230.0,234.0,217.0,96.0
813,0.0,192.0,243.0,249.0,217.0,142.0,2.0,0.0,254.0,188.0,228.0,232.0,215.0,95.0
814,0.0,192.0,242.0,249.0,215.0,140.0,2.0,0.0,253.0,187.0,226.0,230.0,213.0,95.0
815,0.0,191.0,241.0,248.0,214.0,138.0,1.0,0.0,252.0,187.0,224.0,228.0,212.0,95.0
816,0.0,191.0,240.0,247.0,212.0,137.0,1.0,0.0,252.0,187.0,222.0,227.0,210.0,94.0
817,0.0,191.0,240.0,246.0,211.0,135.0,1.0,0.0,251.0,187.0,220.0,225.0,208.0,94.0
818,0.0,190.0,239.0,246.0,210.0,134.0,1.0,0.0,250.0,187.0,218.0,223.0,207.0,94.0
819,0.0,190.0,238.0,245.0,208.0,132.0,1.0,0.0,250.0,187.0,216.0,221.0,205.0,93.0
820,0.0,190.0,237.0,244.0,207.0,131.0,1.0,0.0,249.0,186.0,214.0,220.0,203.0,93.0
821,0.0,189.0,237.0,243.0,206.0,129.0,1.0,0.0,248.0,186.0,212.0,218.0,201.0,93.0
822,0.0,189.0,236.0,243.0,204.0,128.0,1.0,0.0,248.0,186.0,210.0,216.0,200.0,93.0
823,0.0,189.0,235.0,242.0,203.0,127.0,1.0,0.0,247.0,186.0,207.0,214.0,198.0,93.0
824,0.0,188.0,234.0,241.0,202.0,126.0,1.0,0.0,246.0,186.0,205.0,213.0,196.0,93.0
825,0.0,188.0,233.0,240.0,201.0,124.0,1.0,0.0,246.0,186.0,203.0,211.0,195.0,93.0
826,0.0,188.0,233.0,240.0,200.0,123.0,1.0,0.0,245.0,186.0,201.0,209.0,193.0,93.0
827,0.0,187.0,232.0,239.0,199.0,123.0,1.0,0.0,244.0,186.0,200.0,207.0,191.0,93.0
828,0.0,187.0,231.0,238.0,198.0,122.0,0.0,0.0,244.0,185.0,198.0,205.0,190.0,92.0
829,0.0,187.0,230.0,237.0,197.0,121.0,0.0,0.0,243.0,185.0,196.0,204.0,188.0,92.0
830,0.0,186.0,230.0,237.0,196.0,120.0,0.0,0.0,242.0,185.0,195.0,202.0,186.0,92.0
901,0.0,165.0,189.0,185.0,154.0,108.0,-1.0,0.0,200.0,178.0,144.0,136.0,120.0,95.0
902,0.0,165.0,188.0,184.0,153.0,108.0,-1.0,0.0,199.0,178.0,144.0,136.0,120.0,95.0
903,0.0,164.0,188.0,184.0,153.0,108.0,-0.0,0.0,199.0,178.0,143.0,136.0,120.0,95.0
904,0.0,164.0,188.0,184.0,153.0,108.0,-0.0,0.0,198.0,178.0,143.0,136.0,120.0,95.0
905,0.0,164.0,187.0,183.0,152.0,108.0,-0.0,0.0,198.0,178.0,143.0,136.0,120.0,95.0
906,0.0,164.0,187.0,183.0,152.0,108.0,-0.0,0.0,197.0,178.0,143.0,136.0,120.0,95.0
907,0.0,163.0,187.0,183.0,152.0,108.0,0.0,0.0,197.0,178.0,143.0,135.0,120.0,95.0
908,0.0,163.0,186.0,182.0,152.0,108.0,0.0,0.0,196.0,178.0,143.0,135.0,120.0,95.0
909,0.0,163.0,186.0,182.0,151.0,108.0,1.0,0.0,196.0,178.0,143.0,135.0,120.0,95.0
910,0.0,163.0,186.0,181.0,151.0,108.0,1.0,0.0,196.0,177.0,143.0,135.0,120.0,95.0
911,0.0,162.0,185.0,181.0,151.0,108.0,1.0,0.0,195.0,177.0,143.0,135.0,120.0,95.0
912,0.0,162.0,185.0,181.0,150.0,107.0,2.0,0.0,195.0,177.0,143.0,135.0,120.0,95.0
913,0.0,162.0,185.0,180.0,150.0,107.0,3.0,0.0,194.0,177.0,143.0,135.0,120.0,95.0
914,0.0,161.0,184.0,180.0,150.0,107.0,4.0,0.0,194.0,177.0,143.0,134.0,120.0,95.0
915,0.0,161.0,184.0,179.0,149.0,107.0,5.0,0.0,194.0,177.0,142.0,134.0,120.0,95.0
916,0.0,161.0,184.0,179.0,149.0,107.0,6.0,0.0,193.0,177.0,142.0,134.0,121.0,95.0
917,0.0,161.0,183.0,179.0,149.0,107.0,7.0,0.0,193.0,177.0,142.0,134.0,121.0,96.0
918,0.0,160.0,183.0,178.0,149.0,107.0,8.0,0.0,193.0,177.0,142.0,134.0,121.0,96.0
919,0.0,160.0,183.0,178.0,148.0,107.0,9.0,0.0,192.0,177.0,142.0,134.0,121.0,96.0
920,0.0,160.0,182.0,177.0,148.0,107.0,11.0,0.0,192.0,177.0,142.0,134.0,121.0,96.0
921,0.0,160.0,182.0,177.0,148.0,107.0,13.0,0.0,192.0,176.0,142.0,133.0,121.0,96.0
922,0.0,159.0,182.0,177.0,147.0,107.0,15.0,0.0,191.0,176.0,142.0,133.0,121.0,96.0
923,0.0,159.0,181.0,176.0,147.0,107.0,17.0,0.0,191.0,176.0,142.0,133.0,121.0,96.0
924,0.0,159.0,181.0,176.0,147.0,107.0,19.0,0.0,191.0,176.0,142.0,133.0,121.0,96.0
925,0.0,159.0,181.0,176.0,147.0,107.0,22.0,0.0,191.0,176.0,142.0,133.0,121.0,96.0
926,0.0,158.0,180.0,175.0,146.0,107.0,24.0,0.0,190.0,176.0,141.0,133.0,121.0,96.0
927,0.0,158.0,180.0,175.0,146.0,107.0,27.0,0.0,190.0,176.0,141.0,133.0,121.0,96.0
928,0.0,158.0,179.0,174.0,146.0,107.0,29.0,0.0,190.0,176.0,141.0,132.0,121.0,96.0
929,0.0,158.0,179.0,174.0,146.0,107.0,32.0,0.0,190.0,176.0,141.0,132.0,121.0,96.0
930,0.0,157.0,179.0,174.0,145.0,107.0,34.0,0.0,189.0,176.0,141.0,132.0,121.0,96.0
806,0.0,195.0,248.0,257.0,226.0,153.0,2.0,0.0,258.0,189.0,242.0,246.0,226.0,99.0
808,0.0,194.0,247.0,254.0,224.0,149.0,2.0,0.0,257.0,188.0,238.0,242.0,223.0,98.0
