Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
777,[2.0],[3.0],[3.0],[2.0],[2.0],[2.0],[1.0],[2.0],[3.0],[3.0],[2.0],[2.0],[2.0],[1.0]
872,[2.0],[478.0],[462.0],[404.0],[352.0],[310.0],[1.0],[2.0],[468.0],[442.0],[397.0],[362.0],[337.0],[1.0]
874,[2.0],[400.0],[440.0],[406.0],[368.0],[324.0],[1.0],[2.0],[456.0],[441.0],[407.0],[379.0],[353.0],[1.0]
876,[2.0],[434.0],[523.0],[502.0],[455.0],[391.0],[1.0],[2.0],[538.0],[550.0],[513.0],[470.0],[431.0],[1.0]
878,[2.0],[411.0],[444.0],[398.0],[347.0],[297.0],[1.0],[2.0],[437.0],[425.0],[385.0],[349.0],[322.0],[1.0]
753,[2.0],[2.0],[2.0],[2.0],[2.0],[1.0],[1.0],[2.0],[2.0],[2.0],[2.0],[1.0],[1.0],[1.0]
769,[2.0],[2.0],[2.0],[2.0],[2.0],[2.0],[1.0],[2.0],[2.0],[3.0],[2.0],[2.0],[2.0],[1.0]
724,[2.0],[3.0],[2.0],[2.0],[2.0],[1.0],[1.0],[2.0],[2.0],[2.0],[2.0],[1.0],[1.0],[1.0]
971,[2.0],[435.0],[511.0],[471.0],[414.0],[359.0],[1.0],[3.0],[489.0],[491.0],[450.0],[412.0],[384.0],[1.0]
725,[2.0],[9.0],[8.0],[7.0],[7.0],[5.0],[1.0],[2.0],[9.0],[9.0],[7.0],[5.0],[5.0],[1.0]
